Unnamed: 0,PickedData1
线性刻度,线性刻度
0.161821344,4.572396826
0.161821344,3.953272398
0.320177075,7.114065529
0.320177075,5.940987666
0.478532806,8.156801408
0.478532806,5.940987666
0.636888538,8.48265637
0.636888538,5.940987666
0.795244269,8.645583851
0.795244269,5.940987666
0.9536,8.743340339
1.111955731,8.775925835
1.270311462,8.841096828
1.428667194,8.808511332
1.587022925,8.645583851
1.745378656,8.547827362
1.903734387,8.319728889
2.062090119,8.156801408
2.22044585,7.961288431
2.378801581,7.244407514
2.537157312,6.16908614
2.695513043,5.549961712
2.853868775,5.093764765
3.012224506,4.572396826
3.170580237,4.083614383
3.328935968,3.627417436
3.4872917,3.203805986
3.645647431,2.780194535
3.804003162,2.421754077
3.962358893,2.030728123
4.120714625,1.639702169
4.279070356,0.85765026
4.437426087,0.303696825
4.595781818,0.108183847
3.4872917,3.203805986
3.645647431,2.780194535
3.804003162,2.421754077
3.962358893,2.030728123
4.120714625,1.639702169
4.279070356,0.85765026
4.437426087,0.303696825
4.595781818,0.108183847
3.645647431,
3.804003162,
3.962358893,
4.120714625,
4.279070356,
4.437426087,
4.595781818,
4.595781818,
4.595781818,
4.437426087,
4.595781818,
2.537157312,
2.537157312,
2.695513043,
2.695513043,
2.853868775,
3.012224506,
3.170580237,
3.328935968,
3.4872917,
3.645647431,
3.804003162,
3.962358893,
4.120714625,
4.279070356,
4.437426087,
4.595781818,
2.537157312,
2.537157312,
2.695513043,
2.695513043,
2.853868775,
3.012224506,
3.170580237,
3.328935968,
3.4872917,
3.645647431,
3.804003162,
3.962358893,
4.120714625,
4.279070356,
4.437426087,
4.595781818,
2.853868775,
2.853868775,
3.012224506,
3.012224506,
3.170580237,
3.328935968,
3.4872917,
3.645647431,
3.804003162,
3.962358893,
4.120714625,
4.279070356,
4.437426087,
4.595781818,
3.804003162,
3.962358893,
4.120714625,
4.279070356,
4.437426087,
4.595781818,
4.595781818,
4.120714625,
4.279070356,
4.437426087,
4.595781818,
3.962358893,
4.120714625,
4.279070356,
4.437426087,
4.595781818,
4.279070356,
4.437426087,
4.595781818,
4.120714625,
4.279070356,
4.437426087,
4.595781818,
4.120714625,
4.120714625,
4.120714625,
4.279070356,
4.279070356,
4.279070356,
4.279070356,
4.437426087,
4.437426087,
4.437426087,
4.437426087,
4.595781818,
4.595781818,
4.595781818,
4.595781818,
4.754137549,
4.754137549,
4.754137549,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.595781818,
4.595781818,
4.754137549,
4.754137549,
4.754137549,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.279070356,
4.279070356,
4.437426087,
4.437426087,
4.437426087,
4.437426087,
4.437426087,
4.437426087,
4.437426087,
4.595781818,
4.595781818,
4.595781818,
4.595781818,
4.595781818,
4.595781818,
4.754137549,
4.754137549,
4.754137549,
4.754137549,
4.754137549,
4.754137549,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
4.912493281,
